CompetitionID,SessionID,GameID,TeamID,EndID,Result,PowerPlay,MatchID,PowerPlayUsed,TeamID1,TeamID2,OppTeamID,TeamScoreBeforeEnd,OppScoreBeforeEnd,ScoreDiffBeforeEnd,ScoreBucket,ResultBin,IsOvertime
22230015,11,5,36,6,0,,22230015-11-5,0,11,36,11.0,3,2,1,Up1,0,0
22230015,11,5,36,7,2,1.0,22230015-11-5,1,11,36,11.0,3,3,0,Tied,2,0
22230015,11,5,36,8,0,,22230015-11-5,0,11,36,11.0,5,3,2,Up2+,0,0
22230015,11,5,36,9,1,,22230015-11-5,0,11,36,11.0,5,5,0,Tied,1,1
22230015,12,1,20,1,1,,22230015-12-1,0,20,23,23.0,0,0,0,Tied,1,0
22230015,12,1,20,2,3,,22230015-12-1,0,20,23,23.0,1,0,1,Up1,3+,0
22230015,12,1,20,3,2,,22230015-12-1,0,20,23,23.0,4,0,4,Up2+,2,0
22230015,12,1,20,4,1,,22230015-12-1,0,20,23,23.0,6,0,6,Up2+,1,0
22230015,12,1,20,5,0,,22230015-12-1,0,20,23,23.0,7,0,7,Up2+,0,0
22230015,12,1,20,6,0,2.0,22230015-12-1,1,20,23,23.0,7,1,6,Up2+,0,0
22230015,12,1,23,1,0,,22230015-12-1,0,20,23,20.0,0,0,0,Tied,0,0
22230015,12,1,23,2,0,,22230015-12-1,0,20,23,20.0,0,1,-1,Down1,0,0
22230015,12,1,23,3,0,,22230015-12-1,0,20,23,20.0,0,4,-4,Down2+,0,0
22230015,12,1,23,4,0,,22230015-12-1,0,20,23,20.0,0,6,-6,Down2+,0,0
22230015,12,1,23,5,1,1.0,22230015-12-1,1,20,23,20.0,0,7,-7,Down2+,1,0
22230015,12,1,23,6,1,,22230015-12-1,0,20,23,20.0,1,7,-6,Down2+,1,0
22230015,12,2,16,1,1,,22230015-12-2,0,17,16,17.0,0,0,0,Tied,1,0
22230015,12,2,16,2,0,,22230015-12-2,0,17,16,17.0,1,0,1,Up1,0,0
22230015,12,2,16,3,3,,22230015-12-2,0,17,16,17.0,1,4,-3,Down2+,3+,0
22230015,12,2,16,4,0,,22230015-12-2,0,17,16,17.0,4,4,0,Tied,0,0
22230015,12,2,16,5,2,,22230015-12-2,0,17,16,17.0,4,7,-3,Down2+,2,0
22230015,12,2,16,6,1,,22230015-12-2,0,17,16,17.0,6,7,-1,Down1,1,0
22230015,12,2,16,7,0,,22230015-12-2,0,17,16,17.0,7,7,0,Tied,0,0
22230015,12,2,16,8,3,1.0,22230015-12-2,1,17,16,17.0,7,8,-1,Down1,3+,0
22230015,12,2,17,1,0,,22230015-12-2,0,17,16,16.0,0,0,0,Tied,0,0
22230015,12,2,17,2,4,,22230015-12-2,0,17,16,16.0,0,1,-1,Down1,3+,0
22230015,12,2,17,3,0,,22230015-12-2,0,17,16,16.0,4,1,3,Up2+,0,0
22230015,12,2,17,4,3,,22230015-12-2,0,17,16,16.0,4,4,0,Tied,3+,0
22230015,12,2,17,5,0,,22230015-12-2,0,17,16,16.0,7,4,3,Up2+,0,0
22230015,12,2,17,6,0,2.0,22230015-12-2,1,17,16,16.0,7,6,1,Up1,0,0
22230015,12,2,17,7,1,,22230015-12-2,0,17,16,16.0,7,7,0,Tied,1,0
22230015,12,2,17,8,0,,22230015-12-2,0,17,16,16.0,8,7,1,Up1,0,0
22230015,12,3,34,1,0,,22230015-12-3,0,51,34,51.0,0,0,0,Tied,0,0
22230015,12,3,34,2,1,,22230015-12-3,0,51,34,51.0,0,2,-2,Down2+,1,0
22230015,12,3,34,3,1,,22230015-12-3,0,51,34,51.0,1,2,-1,Down1,1,0
22230015,12,3,34,4,0,,22230015-12-3,0,51,34,51.0,2,2,0,Tied,0,0
22230015,12,3,34,5,0,,22230015-12-3,0,51,34,51.0,2,6,-4,Down2+,0,0
22230015,12,3,34,6,2,1.0,22230015-12-3,1,51,34,51.0,2,9,-7,Down2+,2,0
22230015,12,3,34,7,0,,22230015-12-3,0,51,34,51.0,4,9,-5,Down2+,0,0
22230015,12,3,51,1,2,,22230015-12-3,0,51,34,34.0,0,0,0,Tied,2,0
22230015,12,3,51,2,0,,22230015-12-3,0,51,34,34.0,2,0,2,Up2+,0,0
22230015,12,3,51,3,0,,22230015-12-3,0,51,34,34.0,2,1,1,Up1,0,0
22230015,12,3,51,4,4,,22230015-12-3,0,51,34,34.0,2,2,0,Tied,3+,0
22230015,12,3,51,5,3,,22230015-12-3,0,51,34,34.0,6,2,4,Up2+,3+,0
22230015,12,3,51,6,0,,22230015-12-3,0,51,34,34.0,9,2,7,Up2+,0,0
22230015,12,3,51,7,1,1.0,22230015-12-3,1,51,34,34.0,9,4,5,Up2+,1,0
22230015,12,4,18,1,1,,22230015-12-4,0,28,18,28.0,0,0,0,Tied,1,0
22230015,12,4,18,2,0,,22230015-12-4,0,28,18,28.0,1,0,1,Up1,0,0
22230015,12,4,18,3,0,,22230015-12-4,0,28,18,28.0,1,1,0,Tied,0,0
22230015,12,4,18,4,4,,22230015-12-4,0,28,18,28.0,1,2,-1,Down1,3+,0
22230015,12,4,18,5,0,,22230015-12-4,0,28,18,28.0,5,2,3,Up2+,0,0
22230015,12,4,18,6,2,,22230015-12-4,0,28,18,28.0,5,3,2,Up2+,2,0
22230015,12,4,18,7,0,,22230015-12-4,0,28,18,28.0,7,3,4,Up2+,0,0
22230015,12,4,18,8,9,2.0,22230015-12-4,1,28,18,28.0,7,5,2,Up2+,3+,0
22230015,12,4,28,1,0,,22230015-12-4,0,28,18,18.0,0,0,0,Tied,0,0
22230015,12,4,28,2,1,,22230015-12-4,0,28,18,18.0,0,1,-1,Down1,1,0
22230015,12,4,28,3,1,,22230015-12-4,0,28,18,18.0,1,1,0,Tied,1,0
22230015,12,4,28,4,0,,22230015-12-4,0,28,18,18.0,2,1,1,Up1,0,0
22230015,12,4,28,5,1,,22230015-12-4,0,28,18,18.0,2,5,-3,Down2+,1,0
22230015,12,4,28,6,0,,22230015-12-4,0,28,18,18.0,3,5,-2,Down2+,0,0
22230015,12,4,28,7,2,2.0,22230015-12-4,1,28,18,18.0,3,7,-4,Down2+,2,0
22230015,12,4,28,8,9,,22230015-12-4,0,28,18,18.0,5,7,-2,Down2+,3+,0
22230015,12,5,15,1,2,,22230015-12-5,0,19,15,19.0,0,0,0,Tied,2,0
22230015,12,5,15,2,0,,22230015-12-5,0,19,15,19.0,2,0,2,Up2+,0,0
22230015,12,5,15,3,2,,22230015-12-5,0,19,15,19.0,2,1,1,Up1,2,0
22230015,12,5,15,4,0,,22230015-12-5,0,19,15,19.0,4,1,3,Up2+,0,0
22230015,12,5,15,5,0,,22230015-12-5,0,19,15,19.0,4,3,1,Up1,0,0
22230015,12,5,15,6,3,,22230015-12-5,0,19,15,19.0,4,4,0,Tied,3+,0
22230015,12,5,15,7,2,,22230015-12-5,0,19,15,19.0,7,4,3,Up2+,2,0
22230015,12,5,19,1,0,,22230015-12-5,0,19,15,15.0,0,0,0,Tied,0,0
22230015,12,5,19,2,1,,22230015-12-5,0,19,15,15.0,0,2,-2,Down2+,1,0
22230015,12,5,19,3,0,,22230015-12-5,0,19,15,15.0,1,2,-1,Down1,0,0
22230015,12,5,19,4,2,,22230015-12-5,0,19,15,15.0,1,4,-3,Down2+,2,0
22230015,12,5,19,5,1,,22230015-12-5,0,19,15,15.0,3,4,-1,Down1,1,0
22230015,12,5,19,6,0,,22230015-12-5,0,19,15,15.0,4,4,0,Tied,0,0
22230015,12,5,19,7,0,2.0,22230015-12-5,1,19,15,15.0,4,7,-3,Down2+,0,0
22230015,13,1,22,1,0,,22230015-13-1,0,25,22,25.0,0,0,0,Tied,0,0
22230015,13,1,22,2,0,,22230015-13-1,0,25,22,25.0,0,2,-2,Down2+,0,0
22230015,13,1,22,3,2,,22230015-13-1,0,25,22,25.0,0,3,-3,Down2+,2,0
22230015,13,1,22,4,1,,22230015-13-1,0,25,22,25.0,2,3,-1,Down1,1,0
22230015,13,1,22,5,3,,22230015-13-1,0,25,22,25.0,3,3,0,Tied,3+,0
22230015,13,1,22,6,0,,22230015-13-1,0,25,22,25.0,6,3,3,Up2+,0,0
22230015,13,1,22,7,1,1.0,22230015-13-1,1,25,22,25.0,6,4,2,Up2+,1,0
22230015,13,1,22,8,0,,22230015-13-1,0,25,22,25.0,7,4,3,Up2+,0,0
22230015,13,1,25,1,2,,22230015-13-1,0,25,22,22.0,0,0,0,Tied,2,0
22230015,13,1,25,2,1,,22230015-13-1,0,25,22,22.0,2,0,2,Up2+,1,0
22230015,13,1,25,3,0,,22230015-13-1,0,25,22,22.0,3,0,3,Up2+,0,0
22230015,13,1,25,4,0,,22230015-13-1,0,25,22,22.0,3,2,1,Up1,0,0
22230015,13,1,25,5,0,,22230015-13-1,0,25,22,22.0,3,3,0,Tied,0,0
22230015,13,1,25,6,1,1.0,22230015-13-1,1,25,22,22.0,3,6,-3,Down2+,1,0
22230015,13,1,25,7,0,,22230015-13-1,0,25,22,22.0,4,6,-2,Down2+,0,0
22230015,13,1,25,8,1,,22230015-13-1,0,25,22,22.0,4,7,-3,Down2+,1,0
22230015,13,2,10,1,1,,22230015-13-2,0,11,10,11.0,0,0,0,Tied,1,0
22230015,13,2,10,2,0,,22230015-13-2,0,11,10,11.0,1,0,1,Up1,0,0
22230015,13,2,10,3,1,,22230015-13-2,0,11,10,11.0,1,1,0,Tied,1,0
22230015,13,2,10,4,1,,22230015-13-2,0,11,10,11.0,2,1,1,Up1,1,0
22230015,13,2,10,5,0,,22230015-13-2,0,11,10,11.0,3,1,2,Up2+,0,0
22230015,13,2,10,6,2,,22230015-13-2,0,11,10,11.0,3,2,1,Up1,2,0
22230015,13,2,10,7,3,,22230015-13-2,0,11,10,11.0,5,2,3,Up2+,3+,0
22230015,13,2,11,1,0,,22230015-13-2,0,11,10,10.0,0,0,0,Tied,0,0
22230015,13,2,11,2,1,,22230015-13-2,0,11,10,10.0,0,1,-1,Down1,1,0
22230015,13,2,11,3,0,,22230015-13-2,0,11,10,10.0,1,1,0,Tied,0,0
22230015,13,2,11,4,0,,22230015-13-2,0,11,10,10.0,1,2,-1,Down1,0,0
22230015,13,2,11,5,1,,22230015-13-2,0,11,10,10.0,1,3,-2,Down2+,1,0
22230015,13,2,11,6,0,,22230015-13-2,0,11,10,10.0,2,3,-1,Down1,0,0
22230015,13,2,11,7,0,2.0,22230015-13-2,1,11,10,10.0,2,5,-3,Down2+,0,0
22230015,13,3,14,1,2,,22230015-13-3,0,14,36,36.0,0,0,0,Tied,2,0
22230015,13,3,14,2,0,,22230015-13-3,0,14,36,36.0,2,0,2,Up2+,0,0
22230015,13,3,14,3,2,,22230015-13-3,0,14,36,36.0,2,1,1,Up1,2,0
22230015,13,3,14,4,0,,22230015-13-3,0,14,36,36.0,4,1,3,Up2+,0,0
22230015,13,3,14,5,3,,22230015-13-3,0,14,36,36.0,4,3,1,Up1,3+,0
22230015,13,3,14,6,0,,22230015-13-3,0,14,36,36.0,7,3,4,Up2+,0,0
22230015,13,3,14,7,0,1.0,22230015-13-3,1,14,36,36.0,7,4,3,Up2+,0,0
22230015,13,3,14,8,0,,22230015-13-3,0,14,36,36.0,7,5,2,Up2+,0,0
22230015,13,3,36,1,0,,22230015-13-3,0,14,36,14.0,0,0,0,Tied,0,0
22230015,13,3,36,2,1,,22230015-13-3,0,14,36,14.0,0,2,-2,Down2+,1,0
22230015,13,3,36,3,0,,22230015-13-3,0,14,36,14.0,1,2,-1,Down1,0,0
22230015,13,3,36,4,2,,22230015-13-3,0,14,36,14.0,1,4,-3,Down2+,2,0
22230015,13,3,36,5,0,,22230015-13-3,0,14,36,14.0,3,4,-1,Down1,0,0
22230015,13,3,36,6,1,1.0,22230015-13-3,1,14,36,14.0,3,7,-4,Down2+,1,0
22230015,13,3,36,7,1,,22230015-13-3,0,14,36,14.0,4,7,-3,Down2+,1,0
22230015,13,3,36,8,1,,22230015-13-3,0,14,36,14.0,5,7,-2,Down2+,1,0
22230015,13,4,37,1,5,,22230015-13-4,0,37,46,46.0,0,0,0,Tied,3+,0
22230015,13,4,37,2,0,,22230015-13-4,0,37,46,46.0,5,0,5,Up2+,0,0
22230015,13,4,37,3,3,,22230015-13-4,0,37,46,46.0,5,1,4,Up2+,3+,0
22230015,13,4,37,4,0,,22230015-13-4,0,37,46,46.0,8,1,7,Up2+,0,0
22230015,13,4,37,5,1,,22230015-13-4,0,37,46,46.0,8,2,6,Up2+,1,0
22230015,13,4,37,6,0,,22230015-13-4,0,37,46,46.0,9,2,7,Up2+,0,0
22230015,13,4,46,1,0,,22230015-13-4,0,37,46,37.0,0,0,0,Tied,0,0
22230015,13,4,46,2,1,,22230015-13-4,0,37,46,37.0,0,5,-5,Down2+,1,0
22230015,13,4,46,3,0,,22230015-13-4,0,37,46,37.0,1,5,-4,Down2+,0,0
22230015,13,4,46,4,1,2.0,22230015-13-4,1,37,46,37.0,1,8,-7,Down2+,1,0
22230015,13,4,46,5,0,,22230015-13-4,0,37,46,37.0,2,8,-6,Down2+,0,0
22230015,13,4,46,6,1,,22230015-13-4,0,37,46,37.0,2,9,-7,Down2+,1,0
22230015,13,5,24,1,1,,22230015-13-5,0,44,24,44.0,0,0,0,Tied,1,0
22230015,13,5,24,2,1,,22230015-13-5,0,44,24,44.0,1,0,1,Up1,1,0
22230015,13,5,24,3,2,,22230015-13-5,0,44,24,44.0,2,0,2,Up2+,2,0
22230015,13,5,24,4,0,,22230015-13-5,0,44,24,44.0,4,0,4,Up2+,0,0
22230015,13,5,24,5,1,,22230015-13-5,0,44,24,44.0,4,1,3,Up2+,1,0
22230015,13,5,24,6,0,,22230015-13-5,0,44,24,44.0,5,1,4,Up2+,0,0
22230015,13,5,24,7,0,,22230015-13-5,0,44,24,44.0,5,2,3,Up2+,0,0
22230015,13,5,24,8,1,2.0,22230015-13-5,1,44,24,44.0,5,3,2,Up2+,1,0
22230015,13,5,44,1,0,,22230015-13-5,0,44,24,24.0,0,0,0,Tied,0,0
22230015,13,5,44,2,0,,22230015-13-5,0,44,24,24.0,0,1,-1,Down1,0,0
22230015,13,5,44,3,0,,22230015-13-5,0,44,24,24.0,0,2,-2,Down2+,0,0
22230015,13,5,44,4,1,,22230015-13-5,0,44,24,24.0,0,4,-4,Down2+,1,0
22230015,13,5,44,5,0,,22230015-13-5,0,44,24,24.0,1,4,-3,Down2+,0,0
22230015,13,5,44,6,1,2.0,22230015-13-5,1,44,24,24.0,1,5,-4,Down2+,1,0
22230015,13,5,44,7,1,,22230015-13-5,0,44,24,24.0,2,5,-3,Down2+,1,0
22230015,13,5,44,8,0,,22230015-13-5,0,44,24,24.0,3,5,-2,Down2+,0,0
22230015,14,1,28,1,0,,22230015-14-1,0,34,28,34.0,0,0,0,Tied,0,0
22230015,14,1,28,2,0,,22230015-14-1,0,34,28,34.0,0,2,-2,Down2+,0,0
22230015,14,1,28,3,2,,22230015-14-1,0,34,28,34.0,0,3,-3,Down2+,2,0
22230015,14,1,28,4,1,,22230015-14-1,0,34,28,34.0,2,3,-1,Down1,1,0
22230015,14,1,28,5,1,,22230015-14-1,0,34,28,34.0,3,3,0,Tied,1,0
22230015,14,1,28,6,0,,22230015-14-1,0,34,28,34.0,4,3,1,Up1,0,0
22230015,14,1,28,7,0,2.0,22230015-14-1,1,34,28,34.0,4,6,-2,Down2+,0,0
22230015,14,1,28,8,1,,22230015-14-1,0,34,28,34.0,4,7,-3,Down2+,1,0
22230015,14,1,34,1,2,,22230015-14-1,0,34,28,28.0,0,0,0,Tied,2,0
22230015,14,1,34,2,1,,22230015-14-1,0,34,28,28.0,2,0,2,Up2+,1,0
22230015,14,1,34,3,0,,22230015-14-1,0,34,28,28.0,3,0,3,Up2+,0,0
22230015,14,1,34,4,0,,22230015-14-1,0,34,28,28.0,3,2,1,Up1,0,0
22230015,14,1,34,5,0,,22230015-14-1,0,34,28,28.0,3,3,0,Tied,0,0
22230015,14,1,34,6,3,1.0,22230015-14-1,1,34,28,28.0,3,4,-1,Down1,3+,0
22230015,14,1,34,7,1,,22230015-14-1,0,34,28,28.0,6,4,2,Up2+,1,0
22230015,14,1,34,8,0,,22230015-14-1,0,34,28,28.0,7,4,3,Up2+,0,0
22230015,14,2,18,1,0,,22230015-14-2,0,19,18,19.0,0,0,0,Tied,0,0
22230015,14,2,18,2,1,,22230015-14-2,0,19,18,19.0,0,1,-1,Down1,1,0
22230015,14,2,18,3,0,,22230015-14-2,0,19,18,19.0,1,1,0,Tied,0,0
22230015,14,2,18,4,1,,22230015-14-2,0,19,18,19.0,1,2,-1,Down1,1,0
22230015,14,2,18,5,1,,22230015-14-2,0,19,18,19.0,2,2,0,Tied,1,0
22230015,14,2,18,6,0,,22230015-14-2,0,19,18,19.0,3,2,1,Up1,0,0
22230015,14,2,18,7,3,1.0,22230015-14-2,1,19,18,19.0,3,4,-1,Down1,3+,0
22230015,14,2,18,8,2,,22230015-14-2,0,19,18,19.0,6,4,2,Up2+,2,0
22230015,14,2,19,1,1,,22230015-14-2,0,19,18,18.0,0,0,0,Tied,1,0
22230015,14,2,19,2,0,,22230015-14-2,0,19,18,18.0,1,0,1,Up1,0,0
22230015,14,2,19,3,1,,22230015-14-2,0,19,18,18.0,1,1,0,Tied,1,0
22230015,14,2,19,4,0,,22230015-14-2,0,19,18,18.0,2,1,1,Up1,0,0
22230015,14,2,19,5,0,,22230015-14-2,0,19,18,18.0,2,2,0,Tied,0,0
22230015,14,2,19,6,2,2.0,22230015-14-2,1,19,18,18.0,2,3,-1,Down1,2,0
22230015,14,2,19,7,0,,22230015-14-2,0,19,18,18.0,4,3,1,Up1,0,0
22230015,14,2,19,8,0,,22230015-14-2,0,19,18,18.0,4,6,-2,Down2+,0,0
22230015,14,3,15,1,1,,22230015-14-3,0,23,15,23.0,0,0,0,Tied,1,0
22230015,14,3,15,2,2,,22230015-14-3,0,23,15,23.0,1,0,1,Up1,2,0
22230015,14,3,15,3,0,,22230015-14-3,0,23,15,23.0,3,0,3,Up2+,0,0
22230015,14,3,15,4,3,,22230015-14-3,0,23,15,23.0,3,1,2,Up2+,3+,0
22230015,14,3,15,5,0,,22230015-14-3,0,23,15,23.0,6,1,5,Up2+,0,0
22230015,14,3,15,6,0,,22230015-14-3,0,23,15,23.0,6,2,4,Up2+,0,0
22230015,14,3,15,7,2,1.0,22230015-14-3,1,23,15,23.0,6,3,3,Up2+,2,0
22230015,14,3,23,1,0,,22230015-14-3,0,23,15,15.0,0,0,0,Tied,0,0
22230015,14,3,23,2,0,,22230015-14-3,0,23,15,15.0,0,1,-1,Down1,0,0
22230015,14,3,23,3,1,1.0,22230015-14-3,1,23,15,15.0,0,3,-3,Down2+,1,0
22230015,14,3,23,4,0,,22230015-14-3,0,23,15,15.0,1,3,-2,Down2+,0,0
22230015,14,3,23,5,1,,22230015-14-3,0,23,15,15.0,1,6,-5,Down2+,1,0
22230015,14,3,23,6,1,,22230015-14-3,0,23,15,15.0,2,6,-4,Down2+,1,0
22230015,14,3,23,7,0,,22230015-14-3,0,23,15,15.0,3,6,-3,Down2+,0,0
22230015,14,4,17,1,0,,22230015-14-4,0,20,17,20.0,0,0,0,Tied,0,0
22230015,14,4,17,2,0,,22230015-14-4,0,20,17,20.0,0,1,-1,Down1,0,0
22230015,14,4,17,3,0,,22230015-14-4,0,20,17,20.0,0,2,-2,Down2+,0,0
22230015,14,4,17,4,0,,22230015-14-4,0,20,17,20.0,0,3,-3,Down2+,0,0
22230015,14,4,17,5,1,2.0,22230015-14-4,1,20,17,20.0,0,4,-4,Down2+,1,0
22230015,14,4,17,6,1,,22230015-14-4,0,20,17,20.0,1,4,-3,Down2+,1,0
22230015,14,4,17,7,0,,22230015-14-4,0,20,17,20.0,2,4,-2,Down2+,0,0
22230015,14,4,17,8,1,,22230015-14-4,0,20,17,20.0,2,5,-3,Down2+,1,0
22230015,14,4,20,1,1,,22230015-14-4,0,20,17,17.0,0,0,0,Tied,1,0
22230015,14,4,20,2,1,,22230015-14-4,0,20,17,17.0,1,0,1,Up1,1,0
22230015,14,4,20,3,1,,22230015-14-4,0,20,17,17.0,2,0,2,Up2+,1,0
22230015,14,4,20,4,1,,22230015-14-4,0,20,17,17.0,3,0,3,Up2+,1,0
22230015,14,4,20,5,0,,22230015-14-4,0,20,17,17.0,4,0,4,Up2+,0,0
22230015,14,4,20,6,0,,22230015-14-4,0,20,17,17.0,4,1,3,Up2+,0,0
22230015,14,4,20,7,1,2.0,22230015-14-4,1,20,17,17.0,4,2,2,Up2+,1,0
22230015,14,4,20,8,0,,22230015-14-4,0,20,17,17.0,5,2,3,Up2+,0,0
22230015,14,5,16,1,0,,22230015-14-5,0,16,51,51.0,0,0,0,Tied,0,0
22230015,14,5,16,2,3,,22230015-14-5,0,16,51,51.0,0,1,-1,Down1,3+,0
22230015,14,5,16,3,0,,22230015-14-5,0,16,51,51.0,3,1,2,Up2+,0,0
22230015,14,5,16,4,1,,22230015-14-5,0,16,51,51.0,3,3,0,Tied,1,0
22230015,14,5,16,5,1,,22230015-14-5,0,16,51,51.0,4,3,1,Up1,1,0
22230015,14,5,16,6,0,,22230015-14-5,0,16,51,51.0,5,3,2,Up2+,0,0
22230015,14,5,16,7,1,1.0,22230015-14-5,1,16,51,51.0,5,4,1,Up1,1,0
22230015,14,5,16,8,1,,22230015-14-5,0,16,51,51.0,6,4,2,Up2+,1,0
22230015,14,5,51,1,1,,22230015-14-5,0,16,51,16.0,0,0,0,Tied,1,0
22230015,14,5,51,2,0,,22230015-14-5,0,16,51,16.0,1,0,1,Up1,0,0
22230015,14,5,51,3,2,,22230015-14-5,0,16,51,16.0,1,3,-2,Down2+,2,0
22230015,14,5,51,4,0,,22230015-14-5,0,16,51,16.0,3,3,0,Tied,0,0
22230015,14,5,51,5,0,,22230015-14-5,0,16,51,16.0,3,4,-1,Down1,0,0
22230015,14,5,51,6,1,1.0,22230015-14-5,1,16,51,16.0,3,5,-2,Down2+,1,0
22230015,14,5,51,7,0,,22230015-14-5,0,16,51,16.0,4,5,-1,Down1,0,0
22230015,14,5,51,8,0,,22230015-14-5,0,16,51,16.0,4,6,-2,Down2+,0,0
22230015,15,1,10,1,2,,22230015-15-1,0,36,10,36.0,0,0,0,Tied,2,0
22230015,15,1,10,2,0,,22230015-15-1,0,36,10,36.0,2,0,2,Up2+,0,0
22230015,15,1,10,3,1,,22230015-15-1,0,36,10,36.0,2,3,-1,Down1,1,0
22230015,15,1,10,4,0,,22230015-15-1,0,36,10,36.0,3,3,0,Tied,0,0
22230015,15,1,10,5,1,,22230015-15-1,0,36,10,36.0,3,4,-1,Down1,1,0
22230015,15,1,10,6,1,,22230015-15-1,0,36,10,36.0,4,4,0,Tied,1,0
22230015,15,1,10,7,0,,22230015-15-1,0,36,10,36.0,5,4,1,Up1,0,0
22230015,15,1,10,8,2,1.0,22230015-15-1,1,36,10,36.0,5,7,-2,Down2+,2,0
22230015,15,1,10,9,1,,22230015-15-1,0,36,10,36.0,7,7,0,Tied,1,1
22230015,15,1,36,1,0,,22230015-15-1,0,36,10,10.0,0,0,0,Tied,0,0
22230015,15,1,36,2,3,,22230015-15-1,0,36,10,10.0,0,2,-2,Down2+,3+,0
22230015,15,1,36,3,0,,22230015-15-1,0,36,10,10.0,3,2,1,Up1,0,0
22230015,15,1,36,4,1,,22230015-15-1,0,36,10,10.0,3,3,0,Tied,1,0
22230015,15,1,36,5,0,,22230015-15-1,0,36,10,10.0,4,3,1,Up1,0,0
22230015,15,1,36,6,0,,22230015-15-1,0,36,10,10.0,4,4,0,Tied,0,0
22230015,15,1,36,7,3,1.0,22230015-15-1,1,36,10,10.0,4,5,-1,Down1,3+,0
22230015,15,1,36,8,0,,22230015-15-1,0,36,10,10.0,7,5,2,Up2+,0,0
22230015,15,1,36,9,0,,22230015-15-1,0,36,10,10.0,7,7,0,Tied,0,1
22230015,15,2,24,1,1,,22230015-15-2,0,24,37,37.0,0,0,0,Tied,1,0
22230015,15,2,24,2,1,,22230015-15-2,0,24,37,37.0,1,0,1,Up1,1,0
22230015,15,2,24,3,1,,22230015-15-2,0,24,37,37.0,2,0,2,Up2+,1,0
22230015,15,2,24,4,0,,22230015-15-2,0,24,37,37.0,3,0,3,Up2+,0,0
22230015,15,2,24,5,1,,22230015-15-2,0,24,37,37.0,3,2,1,Up1,1,0
22230015,15,2,24,6,0,,22230015-15-2,0,24,37,37.0,4,2,2,Up2+,0,0
22230015,15,2,24,7,2,2.0,22230015-15-2,1,24,37,37.0,4,5,-1,Down1,2,0
22230015,15,2,24,8,0,,22230015-15-2,0,24,37,37.0,6,5,1,Up1,0,0
22230015,15,2,37,1,0,,22230015-15-2,0,24,37,24.0,0,0,0,Tied,0,0
22230015,15,2,37,2,0,,22230015-15-2,0,24,37,24.0,0,1,-1,Down1,0,0
22230015,15,2,37,3,0,,22230015-15-2,0,24,37,24.0,0,2,-2,Down2+,0,0
22230015,15,2,37,4,2,,22230015-15-2,0,24,37,24.0,0,3,-3,Down2+,2,0
22230015,15,2,37,5,0,,22230015-15-2,0,24,37,24.0,2,3,-1,Down1,0,0
22230015,15,2,37,6,3,1.0,22230015-15-2,1,24,37,24.0,2,4,-2,Down2+,3+,0
22230015,15,2,37,7,0,,22230015-15-2,0,24,37,24.0,5,4,1,Up1,0,0
22230015,15,2,37,8,2,,22230015-15-2,0,24,37,24.0,5,6,-1,Down1,2,0
22230015,15,3,11,1,1,,22230015-15-3,0,22,11,22.0,0,0,0,Tied,1,0
22230015,15,3,11,2,0,,22230015-15-3,0,22,11,22.0,1,0,1,Up1,0,0
22230015,15,3,11,3,0,,22230015-15-3,0,22,11,22.0,1,2,-1,Down1,0,0
22230015,15,3,11,4,3,,22230015-15-3,0,22,11,22.0,1,3,-2,Down2+,3+,0
22230015,15,3,11,5,0,,22230015-15-3,0,22,11,22.0,4,3,1,Up1,0,0
22230015,15,3,11,6,1,2.0,22230015-15-3,1,22,11,22.0,4,4,0,Tied,1,0
22230015,15,3,11,7,0,,22230015-15-3,0,22,11,22.0,5,4,1,Up1,0,0
22230015,15,3,11,8,1,,22230015-15-3,0,22,11,22.0,5,5,0,Tied,1,0
22230015,15,3,22,1,0,,22230015-15-3,0,22,11,11.0,0,0,0,Tied,0,0
22230015,15,3,22,2,2,,22230015-15-3,0,22,11,11.0,0,1,-1,Down1,2,0
22230015,15,3,22,3,1,,22230015-15-3,0,22,11,11.0,2,1,1,Up1,1,0
22230015,15,3,22,4,0,,22230015-15-3,0,22,11,11.0,3,1,2,Up2+,0,0
22230015,15,3,22,5,1,,22230015-15-3,0,22,11,11.0,3,4,-1,Down1,1,0
22230015,15,3,22,6,0,,22230015-15-3,0,22,11,11.0,4,4,0,Tied,0,0
22230015,15,3,22,7,1,1.0,22230015-15-3,1,22,11,11.0,4,5,-1,Down1,1,0
22230015,15,3,22,8,0,,22230015-15-3,0,22,11,11.0,5,5,0,Tied,0,0
22230015,15,4,25,1,0,,22230015-15-4,0,44,25,44.0,0,0,0,Tied,0,0
22230015,15,4,25,2,3,,22230015-15-4,0,44,25,44.0,0,2,-2,Down2+,3+,0
22230015,15,4,25,3,2,,22230015-15-4,0,44,25,44.0,3,2,1,Up1,2,0
22230015,15,4,25,4,0,,22230015-15-4,0,44,25,44.0,5,2,3,Up2+,0,0
22230015,15,4,25,5,1,,22230015-15-4,0,44,25,44.0,5,3,2,Up2+,1,0
22230015,15,4,25,6,1,,22230015-15-4,0,44,25,44.0,6,3,3,Up2+,1,0
22230015,15,4,25,7,0,,22230015-15-4,0,44,25,44.0,7,3,4,Up2+,0,0
22230015,15,4,25,8,1,2.0,22230015-15-4,1,44,25,44.0,7,4,3,Up2+,1,0
22230015,15,4,44,1,2,,22230015-15-4,0,44,25,25.0,0,0,0,Tied,2,0
